Country,Name,Club,Position,Games,Goals
Peru,Carl Fowler,Melgar,defender,60,37
Bolivia,Denise Palmer,Bolivar,defender,51,47
Brunei,Michael Roberts,DPMM FC,midfielder,75,1
Afghanistan,Alexis White,Kabul United,goalkeeper,54,-17
Liechtenstein,Michael Andrade,Schaan,forward,53,52
Zimbabwe,Christina Ray,Harare City,defender,63,80
Rwanda,Angela Bradford,Bugesera,goalkeeper,76,-26
Korea (North),Linda Salas,Kigwancha,midfielder,73,61
Samoa,Tammy Smith,Lepea,goalkeeper,60,-48
Latvia,Karen Stewart,Valmiera,goalkeeper,67,-60
Romania,Jason Mcbride,Universitatea Craiova,forward,60,23
Palau,Tracy Cunningham,Team Friendship,goalkeeper,47,-58
Gambia,Mrs. Melissa Park,Fortune FC,midfielder,66,44
Comoros,Samantha Collins,Coin Nord,midfielder,65,72
Bahrain,Samuel Wallace,Al-Hidd,midfielder,77,122
Mauritania,Howard Bryant,Nouakchott Kings,goalkeeper,53,-37
Libya,Morgan Woods,Al Madina,midfielder,72,49
Bangladesh,Kevin Mitchell,Abahani Dhaka,forward,55,14
Congo,Tammy Aguilar,Vita Club Mokanda,goalkeeper,55,-65
South Africa,Carrie Williams,Orlando Pirates,defender,37,76
Saudi Arabia,Brittany Brennan,Al Ahli,forward,46,63
Paraguay,Michelle Salazar,Sportivo Luqueno,midfielder,71,65
Cape Verde,Hailey Miller,Vitoria FC,defender,63,57
Indonesia,Lisa Johnson,Persib Bandung,midfielder,60,96
Morocco,Crystal Wong,Hassania Agadir,midfielder,61,59
Trinidad and Tobago,Russell Rosario,San Juan Jabloteh,midfielder,65,4
Burundi,Elizabeth Thompson,Flambeau du Centre,forward,65,58
Congo,Levi Diaz,Inter Club,goalkeeper,42,-95
Dominica,Brian Johnson,Kubuli Strikers,midfielder,54,14
Lebanon,Tracey Hansen,Safa,forward,36,80
Cape Verde,Justin Johnson,CS Mindelense,defender,47,23
Micronesia,Danielle Morrison,Weno,midfielder,71,57
Fiji,Thomas Leonard,Labasa FC,goalkeeper,43,-100
Paraguay,Mark Ortiz,Cerro Porteno,goalkeeper,52,-47
Uruguay,Jacqueline Arnold,Liverpool Montevideo,forward,54,52
Malaysia,Michele Mendez,Kuala Lumpur City,goalkeeper,56,-43
Canada,Steven Flowers,Pacific FC,midfielder,78,18
Mauritania,Sharon Flowers,ASAC Concorde,defender,34,39
Angola,Carrie Jimenez,Academica do Lobito,goalkeeper,62,-39
Japan,Linda Le,FC Tokyo,goalkeeper,68,-77
Benin,Nancy Scott,AS Cotonou,goalkeeper,66,-38
Sri Lanka,Bradley Fernandez,Solid,goalkeeper,55,-43
Cyprus,Jessica Ryan,Anorthosis,goalkeeper,74,-55
Slovenia,Bradley Bradley,Domzale,goalkeeper,56,-58
Russia,John Graham,CSKA Moscow,forward,64,85
Haiti,Kaitlyn Sanchez,Racing Club Haitien,defender,71,61
Mauritania,William Smith,FC Tevragh Zeina,defender,37,31
Djibouti,Ryan Jackson,FC Dikhil,goalkeeper,39,-28
Djibouti,Hannah Benton,CF Garde Republicaine,forward,70,65
Venezuela,Lucas Ingram,Metropolitanos,goalkeeper,46,-39
Germany,Hannah Martinez,Wolfsburg,midfielder,56,88
Comoros,Rebekah Smith,Fomboni FC,defender,67,89
Maldives,Jordan Hoffman,TC Sports,forward,80,63
Dominican Republic,William Hill,Moca FC,defender,56,67
Andorra,Jacqueline Thomas,FC Ordino,forward,63,54
Senegal,David Hayes,Diambars,midfielder,57,44
Sweden,Stacie Nicholson,Norrkoping,midfielder,63,13
Saint Lucia,Scott Robertson,Gros Islet,defender,50,47
Malaysia,Jessica Dillon,Kuala Lumpur City,goalkeeper,76,-101
Turkey,Natasha Walsh,Basaksehir,midfielder,80,39
Denmark,Elizabeth Johnson,Randers,goalkeeper,63,-40
Mozambique,Amber Johnson,Ferroviario Nampula,midfielder,56,72
Guyana,Wesley Gonzalez,Ann's Grove United,midfielder,58,24
Maldives,Carl Ward,Maziya,forward,46,83
Bolivia,John Smith,Nacional Potosi,forward,78,6
Laos,Alexander Mcfarland,Vientiane FC,forward,51,43
Brunei,Mrs. Stephanie Tucker MD,Wijaya FC,midfielder,79,37
Azerbaijan,Renee Coleman,Kapaz,forward,69,36
Uganda,Roger Anderson,URA,forward,68,55
Slovenia,Jack Drake,Maribor,goalkeeper,70,-62
Maldives,Drew Moore,Maziya,midfielder,65,47
Sweden,Gabrielle Richardson,Malmo FF,defender,40,99
Guinea-Bissau,Dawn Russo,Sporting Bissau,defender,58,34
Liberia,Stephen Hill,Monrovia Club Breweries,forward,70,47
Uruguay,Shane Wyatt,Fenix,defender,69,85
Suriname,Alexandra Mclean,Transvaal,midfielder,56,69
Morocco,Kevin Young,Hassania Agadir,defender,49,51
Finland,Robert Hall,Inter Turku,defender,70,75
France,Catherine Rhodes,Paris Saint-Germain,defender,64,56
Ethiopia,Parker Washington,St. George,midfielder,61,7
Belgium,Samantha Murphy,Charleroi,goalkeeper,34,-37
Burkina Faso,Kendra Kim,Etoile Filante,goalkeeper,49,-43
Tanzania,Michael Lynn,Mbeya City,goalkeeper,45,-32
Slovenia,Michael Rojas,Domzale,goalkeeper,61,-25
Guinea-Bissau,Chad Wilson,Benfica Bissau,forward,64,12
Fiji,Heidi Mcbride,Lautoka FC,goalkeeper,66,-71
Finland,Julie Johnson,VPS,goalkeeper,62,-42
Solomon Islands,Mark Dennis,Central Coast,midfielder,59,67
Ecuador,Vincent Bennett,Delfin,forward,66,46
Samoa,Marissa Garcia,Vaipuna,goalkeeper,60,-59
Malawi,Richard Ruiz,Silver Strikers,goalkeeper,68,-27
Jordan,Curtis Mcgee,Al Hussein,forward,55,72
Cyprus,Zachary Reilly,Pafos FC,forward,55,63
Luxembourg,Michelle Ford,Fola Esch,forward,70,60
Estonia,Jordan Jenkins,Kuressaare,defender,58,64
Cameroon,Kristopher Wright,Bamboutos,defender,66,45
United Kingdom,Patrick Parker,Chelsea,forward,69,16
Malawi,Joseph Brown,Red Lions,defender,44,95
Bangladesh,Thomas Rios,Saif SC,defender,37,52
Mongolia,Gavin Mcdonald,Khangui,midfielder,75,70
Czech Republic,Donna Bartlett,Sparta Prague,goalkeeper,66,-68
France,Heather Owens,Lille,goalkeeper,48,-53
Ghana,Arthur Chang,Ashanti Gold,defender,46,73
Argentina,Mrs. Michelle Alexander,Boca Juniors,forward,74,110
Japan,Heidi Farmer,Yokohama F. Marinos,goalkeeper,76,-2
Poland,James Daniels,Lechia Gdansk,goalkeeper,39,-31
Saint Vincent and the Grenadines,Erin Patton,Jebelle,defender,55,61
Comoros,Joshua Arnold,Steal Nouvel,forward,69,47
Vietnam,Stephen Mccoy,Hai Phong,midfielder,55,64
Iceland,Kayla Monroe,Stjarnan,midfielder,72,50
Syria,Kenneth Hunt,Al Wahda,forward,41,59
Burundi,Alexander Martin,Olympic Star,forward,68,59
Gambia,Candice Henry,Wallidan,midfielder,66,71
United Kingdom,Jeffrey Murphy,Tottenham,forward,48,1
Kuwait,Sonya Walker,Kazma,forward,74,84
Algeria,Rebecca Castro,CS Constantine,defender,57,66
Finland,Laura Craig,HJK Helsinki,defender,66,69
Central African Republic,Herbert Perez,Anges de Fatima,forward,50,1
Qatar,Katie Luna,Al Rayyan,defender,70,52
Romania,Kristine Webb,CFR Cluj,forward,54,41
United Arab Emirates,David Leonard,Al Jazira,forward,50,42
China,Jacob Anderson,Guangzhou FC,forward,74,28
Trinidad and Tobago,Stacy Weiss,W Connection,goalkeeper,61,-44
Nigeria,Kylie Griffin,Shooting Stars,goalkeeper,60,-88
Sierra Leone,Lauren Bolton,Bo Rangers,forward,49,38
Nigeria,Brandon Travis,Plateau United,goalkeeper,61,-76
Eswatini,Lindsey Chavez,Milling Hotspurs,midfielder,38,79
Slovakia,Matthew Floyd,Ruzomberok,forward,34,82
North Macedonia,William Powell,Makedonija GP,midfielder,66,18
Eswatini,Sara Martinez,Green Mamba,goalkeeper,78,-58
Kiribati,Andrew Deleon,Abaiang,defender,77,1
Bulgaria,Stephanie Rice,Cherno More,goalkeeper,63,-74
Somalia,Laurie Cooper,Gaadiidka,midfielder,63,86
Guyana,Andrew Berg,Fruta Conquerors,goalkeeper,87,-30
Mongolia,Amanda Brock,Ulaanbaatar,goalkeeper,45,-60
Israel,Thomas Adams,Maccabi Tel Aviv,forward,53,36
Thailand,Laura Meyer,Port,goalkeeper,53,-1
Togo,Scott Holland,Dynamic Togolais,defender,63,37
Vanuatu,Paul Woods,Shepherds United,goalkeeper,56,-25
Oman,Victoria Anderson,Al Seeb,midfielder,54,9
Togo,Mrs. Laura Butler,Kotoko,goalkeeper,52,-62
Colombia,Joanne Anderson,Atletico Nacional,goalkeeper,56,-25
Dominican Republic,Kelly Jones,Jarabacoa FC,goalkeeper,57,-76
Mauritius,Robert Swanson,Flacq United,goalkeeper,60,-33
Saint Kitts and Nevis,Margaret Mccoy,St. Paul's United,defender,61,66
Maldives,Catherine Ashley,Green Streets,goalkeeper,57,-41
Guyana,Karen Graham,Western Tigers,midfielder,48,95
Trinidad and Tobago,Shelby Rodriguez,Point Fortin Civic,defender,51,58
Romania,Jennifer Copeland,CFR Cluj,midfielder,53,65
Hungary,Tracey Marshall,Fehervar,defender,63,55
Gabon,Michael Hughes,Sogea FC,defender,69,63
Turkey,Shane Burnett,Besiktas,defender,53,74
Andorra,Bob Rose,FC Ordino,defender,44,6
Turkmenistan,Heidi Weeks,Merv,goalkeeper,54,-20
Sao Tome and Principe,Matthew Watkins,Alianca Nacional,defender,51,40
Armenia,Donald Mccullough,Alashkert,defender,67,13
Kenya,Michael Mitchell,AFC Leopards,forward,45,88
Cameroon,Heather Schwartz,Union Douala,forward,91,20
Congo,Ashley Erickson,JS Talangai,defender,53,20
Barbados,Robert Contreras,UWI Blackbirds,forward,65,70
Eritrea,Steven Garcia,Hamasien,forward,44,51
Guyana,Jessica Diaz,GDF,defender,59,54
Turkey,Haley Atkinson,Sivasspor,defender,75,43
Korea (South),Stephanie Scott,FC Seoul,goalkeeper,54,-54
Jamaica,Eric Turner,Arnett Gardens,midfielder,85,46
Benin,Matthew Smith,Requins de l'Atlantique,midfielder,63,82
Seychelles,Michelle Estes,Foresters,midfielder,59,61
India,Shannon Lee,Chennaiyin FC,forward,44,34
Vanuatu,Denise Reyes,Erakor Golden Star,midfielder,62,56
Antigua and Barbuda,Emily Hobbs,Parham FC,defender,49,8
Liechtenstein,Christopher Rogers,Triesenberg,forward,65,64
Zimbabwe,Megan Mcdaniel,Ngezi Platinum,forward,59,65
Lesotho,Mary Miller,LDF,defender,51,50
Italy,Adam Anderson,Napoli,forward,52,44
Solomon Islands,Jessica Johnson,Marist,defender,74,59
Qatar,Christopher Bailey,Al Duhail,goalkeeper,52,-10
Antigua and Barbuda,Donald Curtis,Empire FC,forward,63,93
Niger,Paula Powell DDS,Dan Kassawa,defender,64,36
Afghanistan,Victoria Travis,Ariana FC,goalkeeper,71,-54
Brunei,Christine Coffey,Wijaya FC,defender,65,1
Saudi Arabia,Vanessa Mckay,Al Shabab,goalkeeper,66,-39
Burkina Faso,Teresa Castillo,AS SONABEL,goalkeeper,50,-46
Grenada,Timothy Chandler,Hurricane FC,defender,58,61
Ukraine,Victor Gutierrez,Kolos Kovalivka,defender,78,59
Cameroon,Glen Flores,Avion Academy,goalkeeper,42,-1
Mongolia,Cynthia Nguyen,Khangui,midfielder,46,56
Tajikistan,Patrick Taylor,Istiklol,forward,34,85
Niger,Jeremy Martin,AS GNN,goalkeeper,48,-42
Namibia,Robert Thomas,Black Africa,forward,71,52
Laos,Evelyn Fields,Master 7,goalkeeper,64,-44
Saint Lucia,Alexander Carey,Canaries,forward,68,86
Central African Republic,Janet Ingram,Diamant,midfielder,61,78
Uruguay,Lisa Lindsey MD,Montevideo Wanderers,defender,67,15
Poland,Maurice Williams,Wisla Krakow,defender,66,68
Albania,Corey Hernandez MD,Teuta Durres,midfielder,43,60
Azerbaijan,Caroline Buck,Zira,forward,76,44
Kenya,Edwin Deleon,Sofapaka,midfielder,58,62
Mongolia,Steven Mcdonald,Khangui,goalkeeper,57,-96
Jamaica,Tina Key,Cavalier,goalkeeper,41,-4
Vietnam,Joe White,Nam Dinh,forward,52,48
Monaco,Robert Walker,Roca Team,midfielder,57,57
Costa Rica,Brandi Larson,Herediano,forward,67,21
Laos,Angel Robles,Lao Toyota,midfielder,54,71
Switzerland,Ronald Thomas,Zurich,midfielder,41,102
Vanuatu,Brandon Thomas,Shepherds United,midfielder,41,67
Mongolia,Gabriella Greene,Athletic 220,defender,43,44
Malawi,Kathleen Dodson,Silver Strikers,defender,68,39
Uganda,Lauren Rasmussen,SC Villa,goalkeeper,69,-37
Lesotho,Christopher Buchanan,LMPS,goalkeeper,41,-45
Jamaica,Adrian Shepherd,Waterhouse,defender,38,50
Bolivia,Sandra Cooley,Always Ready,defender,43,88
Albania,Laura Murphy,KF Tirana,goalkeeper,48,-48
Norway,Beth Santiago,Brann,goalkeeper,71,-56
Malawi,Zachary Fuentes,Nyasa Big Bullets,goalkeeper,48,-39
South Africa,Jason Richardson,Cape Town City,defender,60,40
Namibia,Patricia Nicholson,Black Africa,forward,82,40
Papua New Guinea,Jennifer Anthony,Madang,forward,53,79
Australia,Jamie Holland,Melbourne City,forward,51,67
Kiribati,Paul Miller,Kuria,goalkeeper,61,-99
Dominica,Maureen Gross,Segments FC,midfielder,48,68
Niger,Patricia Collins,Douanes,forward,58,5
Tanzania,Jacob Collins,Biashara United,midfielder,48,56
Palau,Joyce Andrews,Belau Kanu Club,defender,43,91
Estonia,Stacey Perez,Tammeka Tartu,midfielder,79,72
Cameroon,Jasmine Ward,Bamboutos,midfielder,53,52
Dominican Republic,Renee Duncan,Cibao FC,defender,57,46
Sao Tome and Principe,Carol Downs,UDRA,goalkeeper,54,-63
Australia,Allen Conway,Brisbane Roar,midfielder,69,51
Monaco,Denise Rodriguez,Roca Team,forward,39,41
Morocco,Kerry Newton,Raja Casablanca,midfielder,55,27
Rwanda,Daniel Carter,Police,defender,68,63
Turkmenistan,Martin Haynes,Kopetdag,midfielder,58,20
Madagascar,Mary Brady,Tia Kitra,forward,65,58
Czech Republic,Timothy Mack,Slavia Prague,midfielder,52,14
United States,David Marshall,Atlanta United,midfielder,61,37
San Marino,Dr. Janet Rodriguez,Pennarossa,defender,55,54
Hungary,Richard Henry,Fehervar,goalkeeper,61,-24
Congo,Amanda Johnson,CARA Brazzaville,forward,60,62
Kiribati,Dr. Kimberly Roth,Abaiang,goalkeeper,43,-77
Belarus,Valerie Fuentes,Slutsk,goalkeeper,52,-57
Belize,Alyssa Wilson,Bandits Sport,forward,43,49
Zimbabwe,Dustin Wilson,FC Platinum,forward,59,36
Peru,Julia Smith,Sporting Cristal,forward,80,42
Costa Rica,Xavier Bender,San Carlos,defender,57,51
Djibouti,Alexis Calderon,AS Port,midfielder,49,63
Botswana,Oscar Marshall,Township Rollers,midfielder,49,44
Bulgaria,Samantha Hansen,Lokomotiv Plovdiv,defender,53,12
Denmark,Nicholas Mathews,Nordsjaelland,defender,41,86
Estonia,Erin Reynolds,Levadia Tallinn,goalkeeper,72,-46
Cuba,David Foster,FC Santiago,goalkeeper,46,-81
Azerbaijan,Allison Mercado,Zira,defender,75,49
Vanuatu,Marcus Montgomery,Shepherds United,forward,52,37
Seychelles,Kristina Warren,La Passe,goalkeeper,50,-62
Cambodia,Shannon Blair,ISI Dangkor Senchey,midfielder,67,97
Korea (South),Brian Larson,Suwon Bluewings,defender,77,1
Bolivia,Carla Wallace,Bolivar,midfielder,59,62
Saint Lucia,Olivia Ruiz,Marchand,forward,57,52
Brunei,Michael Perry,Tabuan Muda,defender,54,44
Brazil,Eric Williamson,Gremio,defender,82,49
Grenada,Erin Cunningham,Paradise FC International,goalkeeper,52,-11
Samoa,Joseph Carpenter,Kiwi FC,forward,59,48
Saint Kitts and Nevis,Yvonne Perez,SPD United,defender,56,57
Panama,Thomas Leach,Independiente,goalkeeper,60,-83
Equatorial Guinea,Michelle Thornton,Sony de Ela Nguema,goalkeeper,62,-85
Paraguay,Randy David,Libertad,midfielder,49,76
Madagascar,Regina Flores,DSA Antananarivo,forward,69,61
Cape Verde,Michael Garcia,CS Mindelense,midfielder,81,47
Cambodia,Jason Frazier,Soltilo Angkor,defender,80,86
Kazakhstan,Jason Rubio,Astana,goalkeeper,74,-42
Comoros,Charles Castillo,Fomboni FC,goalkeeper,54,-37
Israel,Julian Williams,Hapoel Be'er Sheva,forward,76,34
Greece,Shirley Moore,AEK Athens,defender,69,35
Cambodia,Peter Russell,Phnom Penh Crown,midfielder,64,57
Croatia,Kelly Salas,Dinamo Zagreb,defender,60,52
Samoa,Haley Palmer,Lepea,forward,59,40
Slovenia,James Castillo,Koper,goalkeeper,56,-52
Brazil,Courtney Sutton,Sao Paulo,goalkeeper,57,-78
Portugal,Kenneth Holt,Porto,forward,69,59
Albania,Judy Rodgers,Dinamo Tirana,midfielder,74,83
Portugal,Cameron Powers,Boavista,goalkeeper,39,-69
Benin,Larry Brown,Requins de l'Atlantique,midfielder,65,84
Mauritania,Tammy Brooks,ACS Ksar,goalkeeper,58,-60
United Arab Emirates,Jeremy Gilbert,Al Nasr,goalkeeper,53,-18
Benin,Sarah Spence,JSP FC,defender,56,83
Korea (South),Rebecca Bonilla,Suwon Bluewings,defender,52,41
Bolivia,Jeffrey Ray,Oriente Petrolero,goalkeeper,51,-76
Togo,Kelly Williams,Gbikinti,goalkeeper,77,-37
Liechtenstein,Garrett Olson,Ruggell,defender,55,10
Philippines,Brett Vaughn,United City,midfielder,58,22
Micronesia,Heather Moss,Chuuk,midfielder,79,69
Argentina,David Ortiz,Racing Club,goalkeeper,62,-67
Cuba,Richard Sandoval,FC Pinar del Rio,goalkeeper,48,-71
Korea (South),Helen Mendoza,Suwon Bluewings,midfielder,54,58
Georgia,Randy Jones,Samgurali,midfielder,81,94
Palau,Leonard Walker,Surangel Kings,midfielder,65,73
Lithuania,Chelsea Burch,Panevezys,forward,69,25
Ethiopia,Dr. Dana Lopez MD,St. George,forward,54,24
Iran,Sydney Hatfield,Foolad,goalkeeper,65,-62
Monaco,Keith Hernandez,Monaco II,goalkeeper,66,-64
Bhutan,Christopher Townsend,Druk United,midfielder,62,10
Bahamas,Timothy Smith,United FC,goalkeeper,46,-55
Switzerland,Jessica Burns,Zurich,defender,54,84
Kuwait,Shelby Lee,Kazma,defender,46,56
Cape Verde,Bryan Johnson,Sporting Praia,goalkeeper,72,-54
Samoa,Carol Fuller,Kiwi FC,forward,66,62
Guyana,Danielle Smith,GDF,forward,81,51
Cyprus,Curtis Mcguire,Anorthosis,midfielder,63,55
United Arab Emirates,Linda Thompson,Al Wasl,midfielder,64,50
Central African Republic,Jill Porter,Olympic Real,goalkeeper,76,-33
Albania,Craig Solis,Vllaznia,forward,39,22
Central African Republic,Teresa Wallace,ASDR,midfielder,61,6
Denmark,Taylor Paul,Nordsjaelland,forward,73,23
Djibouti,John Medina,AS Arta/Solar7,forward,32,59
United Arab Emirates,Joseph Morgan,Al Nasr,defender,62,35
Malawi,Steven Thomas,Silver Strikers,midfielder,47,61
Singapore,Mr. Thomas Lloyd,Balestier Khalsa,goalkeeper,72,-55
Barbados,Joseph Lane,Weymouth Wales,defender,78,84
Greece,John Perez,Aris,defender,51,109
Belgium,Bobby Ortiz,Standard Liege,goalkeeper,53,-75
Jordan,Anne Clark,Al Salt,goalkeeper,67,-34
Netherlands,Susan Dunn,FC Utrecht,forward,63,59
Guatemala,Jeanette Conley,Xelaju,goalkeeper,63,-56
Niger,Heather Gutierrez,Olympic Niamey,defender,31,61
Vanuatu,Jose Bailey,Amicale,forward,65,43
Eritrea,Richard Simmons,Adulis Club,midfielder,56,55
Suriname,Evan Hernandez,Robinhood,forward,73,20
Bhutan,Joseph Gonzales,Transport United,midfielder,49,43
Niger,Justin Wolf,Sahel SC,midfielder,73,59
Eswatini,Samantha Johnson,Mbabane Swallows,midfielder,60,10
Ghana,Kevin Stevens,Asante Kotoko,midfielder,56,73
China,John George,Tianjin Jinmen Tiger,defender,57,15
Guyana,Emily Green,Buxton United,forward,67,38
Turkey,Katie Carter,Fenerbahce,goalkeeper,66,-53
Luxembourg,Christina Obrien,Racing FC,goalkeeper,58,-37
Croatia,Michelle Smith,Hajduk Split,defender,63,46
Norway,Marc Nelson,Rosenborg,midfielder,54,54
Argentina,April Mcintosh,Racing Club,goalkeeper,47,-19
Iran,Joseph Tucker,Mes Rafsanjan,defender,59,56
Belize,David Logan,Police United,midfielder,68,55
Uzbekistan,Matthew Ross,Pakhtakor,goalkeeper,59,-67
Angola,Andrew Williams,Primeiro de Agosto,forward,55,82
Guatemala,Blake Turner,Xelaju,defender,71,17
Rwanda,Tyler Jackson,APR,forward,59,68
Sweden,Jaime Becker,Hacken,defender,70,30
Algeria,Desiree Baker,ES Setif,forward,58,80
Georgia,Timothy Rangel,Telavi,forward,63,68
Ireland,Theresa Barnes,Shamrock Rovers,goalkeeper,33,-50
Jamaica,David Maxwell,Mount Pleasant,forward,63,42
Russia,Brenda Anderson,Lokomotiv Moscow,midfielder,67,92
Mali,Kelly Adams,Stade Malien,midfielder,60,71
Yemen,Cindy Miranda,Al Tilal,goalkeeper,46,-43
Morocco,Rhonda Gardner,Raja Casablanca,goalkeeper,71,-40
Norway,James Munoz,Brann,goalkeeper,78,-26
Kiribati,Ana Henderson,Makin,goalkeeper,67,-32
Uruguay,Gary Smith,Penarol,midfielder,71,1
Tajikistan,Kristen Kelley,CSKA Pamir,goalkeeper,62,-63
New Zealand,David Hogan,Eastern Suburbs,forward,63,70
Liechtenstein,Amy Anderson,Balzers,goalkeeper,54,-37
Haiti,Austin Smith,Violette,defender,59,65
Yemen,Larry Jones PhD,Al Shula,goalkeeper,65,-90
Germany,Dr. Jennifer Gregory PhD,Wolfsburg,defender,65,78
Djibouti,David Suarez,Equipe Nationale,goalkeeper,70,-68
Botswana,Patricia Vargas,Security Systems,forward,80,40
Ecuador,Dana Miller,Aucas,goalkeeper,68,-37
Cuba,Daniel Steele,FC Camaguey,goalkeeper,50,-36
Tunisia,Julia Thomas,CS Sfaxien,forward,43,64
Paraguay,Emily Jennings,Guarani,goalkeeper,68,-38
Colombia,Shane Jenkins,Once Caldas,midfielder,59,81
Benin,Wanda Davis,Ayema FC,goalkeeper,65,-14
Guatemala,Tom Carlson,Comunicaciones,goalkeeper,50,-62
Barbados,Melissa Cruz,Weymouth Wales,forward,48,84
Jordan,Ethan Frank,Al Faisaly,forward,60,48
Mexico,Matthew Washington,America,forward,78,55
Namibia,Emily Armstrong,African Stars,forward,50,20
Georgia,Joanna Cervantes,Dila Gori,midfielder,45,74
Dominica,Jennifer Weiss,Dublanc FC,goalkeeper,62,-21
Equatorial Guinea,David Palmer,Atletico Semu,forward,60,64
Iraq,John Smith,Al Shorta,goalkeeper,41,-23
Austria,Lindsey Ellis,WSG Tirol,defender,54,71
Egypt,Brandi Sexton,Pyramids FC,midfielder,40,74
Dominican Republic,Keith Young,Cibao FC,defender,62,65
Ireland,Danielle Lee,Shamrock Rovers,forward,58,70
Malaysia,Phillip Taylor,Penang,forward,48,70
Israel,Randy Scott,Maccabi Netanya,defender,65,13
Namibia,David Mcclure,Unam FC,forward,61,58
Paraguay,Brian Martinez,Nacional,midfielder,42,18
Togo,Kaitlyn Lopez,Dynamic Togolais,midfielder,87,58
Croatia,William Edwards,Lokomotiva,midfielder,57,42
Cyprus,Megan Robinson,AEK Larnaca,forward,51,35
Algeria,Barry Morris,MC Alger,defender,32,95
Vanuatu,Kathryn Chavez DVM,Seveners United,midfielder,55,74
Venezuela,Meagan Hall,Deportivo Tachira,goalkeeper,53,-29
Sierra Leone,Cheryl Dalton,Old Edwardians,defender,67,34
Poland,Jacqueline Miranda,Rakow Czestochowa,defender,52,23
Monaco,John Morris,Jeunesse d'Antibes,defender,62,23
Iraq,Kevin Taylor,Al Najaf,defender,51,72
Bahamas,Mary Williams,United FC,goalkeeper,66,-8
Malaysia,Ashlee Estrada,Selangor,defender,63,81
Hungary,Tiffany Garcia,Debrecen,midfielder,62,33
France,Michelle Pacheco,Paris Saint-Germain,goalkeeper,58,-1
Andorra,Christopher Haney,Atletic Escaldes,forward,60,1
Armenia,David Walker,Noah,forward,63,7
Bolivia,Jill Spears,The Strongest,goalkeeper,43,-28
Sao Tome and Principe,Brian Landry,Santana,forward,68,29
Bulgaria,Andrea Johnson,Botev Plovdiv,goalkeeper,52,-52
Russia,Justin Gomez,Zenit,defender,53,42
Saint Kitts and Nevis,Nicole Brewer,Garden Hotspurs,forward,59,94
Eswatini,Glenn Lee,Mbabane Swallows,goalkeeper,61,-39
Togo,Nicole Garner,Sara Sport,goalkeeper,67,-1
Sierra Leone,David Boyd,Ports Authority,midfielder,58,33
Guatemala,Alexander Stanley,Guastatoya,midfielder,54,70
Sierra Leone,Megan Nguyen,Kallon,midfielder,64,69
Rwanda,John Cook,AS Kigali,defender,58,56
Grenada,Amy Fields,Hurricane FC,goalkeeper,61,-26
Hungary,Kristen Garcia,Fehervar,goalkeeper,68,-44
Turkmenistan,Heather Nguyen,Shagadam,midfielder,51,44
Congo,Tyler Keith,Diables Noirs,midfielder,52,37
Malaysia,Heather Rogers,Selangor,forward,56,1
Equatorial Guinea,Karen Vazquez,Sony de Ela Nguema,forward,51,47
Iraq,Jeremy Harper,Al Talaba,goalkeeper,52,-17
Seychelles,Wanda Shields,La Passe,goalkeeper,47,-35
Burundi,Bradley Villarreal,Kayanza United,goalkeeper,71,-40
Croatia,Leslie Melton,Gorica,forward,69,13
Cape Verde,Regina Rios,Fogo 1876,goalkeeper,45,-19
Portugal,Maria Miles,Boavista,midfielder,70,56
Cameroon,Willie Graves,Union Douala,forward,57,65
Philippines,Alex Porter,Ceres-Negros,forward,44,58
Armenia,Pamela Johnson,Urartu,forward,64,59
Tanzania,Bryan Cervantes,Azam,goalkeeper,54,-26
Afghanistan,Joseph Paul,Simorgh Alborz,defender,67,24
Bolivia,David Dunn,Royal Pari,forward,63,20
Honduras,Robert Miller,UPNFM,defender,49,78
Russia,Hannah Stewart,Zenit,defender,55,23
Greece,Jeremy Benson,Aris,defender,74,39
Brunei,Daniel Boyle,Indera SC,goalkeeper,62,-44
Tuvalu,Sherri Weber,Ha'apai,goalkeeper,52,-52
Germany,Nathan Morgan,RB Leipzig,forward,57,49
Djibouti,Jessica Steele,AS Port,forward,46,51
Saint Lucia,David Smith,VSADC,forward,52,31
Italy,Kathleen Giles,Juventus,forward,75,43
Saint Lucia,Michael Smith,VSADC,forward,43,4
Micronesia,Kimberly Garcia,Ulithi,midfielder,56,44
Burkina Faso,Megan Martin,ASFA Yennega,defender,59,29
Vanuatu,Jonathan Baker,Mauwia,goalkeeper,40,-64
Nepal,Thomas Howard,Three Star Club,defender,47,40
Iceland,Jose Mills,Valur,midfielder,79,61
Uruguay,Eric Martinez,Boston River,goalkeeper,61,-34
Egypt,Kimberly Roach,Al Masry,goalkeeper,49,-98
Austria,Charles Wolfe,Rapid Wien,midfielder,66,54
Bhutan,Charles Lucas,High Quality FC,midfielder,62,52
Turkey,Aaron Joyce,Galatasaray,midfielder,73,69
Kiribati,Michael Norton,Abaiang,defender,60,33
Ghana,Gregory Clark,Medeama,goalkeeper,53,-13
Marshall Islands,Ashley Smith,Jaluit FC,midfielder,66,40
Liechtenstein,Vickie Vaughn,Triesen,midfielder,34,7
Jamaica,Barry Jensen,Tivoli Gardens,defender,75,64
Eswatini,Tyler Vang,Mbabane Swallows,forward,74,81
Germany,Susan Harrison,Wolfsburg,goalkeeper,47,-19
Antigua and Barbuda,Marc Mitchell,Old Road FC,midfielder,50,111
Norway,Dale White,Brann,forward,50,61
